Fecha_Hora,pH,Oxigeno_Disuelto_mgL,Turbidez_NTU,Temperatura_C,Indice_Calidad_Agua,Clasificacion,Temporada,hora_sin,hora_cos,dia_semana,dia_mes,pH_lag1,turb_lag1,OD_lag1,temp_lag1,pH_lag2,turb_lag2,OD_lag2,temp_lag2,pH_lag4,turb_lag4,OD_lag4,temp_lag4,pH_lag8,turb_lag8,OD_lag8,temp_lag8,pH_lag16,turb_lag16,OD_lag16,temp_lag16,turb_delta1,turb_delta4,turb_delta8,pH_delta1,OD_delta1,temp_delta1,turb_mean_4,turb_std_4,turb_max_4,OD_mean_4,turb_mean_8,turb_std_8,turb_max_8,OD_mean_8,turb_mean_16,turb_std_16,turb_max_16,OD_mean_16,turb_log,anomalia
2026-04-05 06:00:00,7.11,10.91,0.02,22.78,94.3,EXCELENTE,SECO,1.0,6.123233995736766e-17,6,5,7.07,0.02,10.86,22.18,7.09,0.21,11.16,22.71,7.04,0.12,10.63,23.33,7.01,0.08,10.51,23.68,7.14,0.19,9.97,24.3,0.0,-0.09999999999999999,-0.06,0.040000000000000036,0.05000000000000071,0.6000000000000014,0.09249999999999993,0.09142392101268333,0.21,10.9275,0.23875,0.31755483216061975,1.0,10.844999999999999,0.22562499999999988,0.249050697650096,1.0,10.616249999999999,0.019802627296179712,0
2026-04-05 06:15:00,7.03,11.27,0.09,22.5,92.7,EXCELENTE,SECO,1.0,6.123233995736766e-17,6,5,7.11,0.02,10.91,22.78,7.07,0.02,10.86,22.18,7.1,0.12,10.78,22.77,6.98,0.21,10.7,23.54,7.03,0.1,10.29,24.36,0.06999999999999999,-0.03,-0.12,-0.08000000000000007,0.35999999999999943,-0.28000000000000114,0.08499999999999994,0.08962886439832518,0.21,11.049999999999999,0.22375,0.32191114568196244,1.0,10.91625,0.22499999999999987,0.24939927826679756,1.0,10.6775,0.08617769624105233,0
2026-04-05 06:30:00,7.07,11.15,0.15,22.82,93.0,EXCELENTE,SECO,1.0,6.123233995736766e-17,6,5,7.03,0.09,11.27,22.5,7.11,0.02,10.91,22.78,7.09,0.21,11.16,22.71,7.07,1.0,11.09,23.06,7.11,0.3,10.22,24.0,0.06,-0.06,-0.85,0.040000000000000036,-0.11999999999999922,0.3200000000000003,0.06999999999999995,0.06271629240742284,0.15,11.0475,0.1175,0.07363035088478279,0.21,10.92375,0.2156249999999999,0.24921125576506278,1.0,10.735624999999999,0.1397619423751587,0
2026-04-05 06:45:00,7.13,10.61,1.1,22.51,93.2,EXCELENTE,SECO,1.0,6.123233995736766e-17,6,5,7.07,0.15,11.15,22.82,7.03,0.09,11.27,22.5,7.07,0.02,10.86,22.18,7.06,0.21,10.63,23.17,7.03,0.16,10.39,24.16,0.9500000000000001,1.08,0.8900000000000001,0.05999999999999961,-0.5400000000000009,-0.3099999999999987,0.33999999999999997,0.5094441415242041,1.1,10.985,0.22875,0.3577084806694484,1.1,10.92125,0.27437499999999987,0.3322041290130705,1.1,10.749375,0.7419373447293773,0
2026-04-05 07:00:00,7.08,10.86,0.39,22.66,94.0,EXCELENTE,SECO,0.9659258262890683,-0.25881904510252063,6,5,7.13,1.1,10.61,22.51,7.07,0.15,11.15,22.82,7.11,0.02,10.91,22.78,7.04,0.12,10.63,23.33,7.15,0.08,10.22,24.23,-0.7100000000000001,0.37,0.27,-0.04999999999999982,0.25,0.14999999999999858,0.4325,0.46349217900629136,1.1,10.9725,0.2625,0.3587179552636855,1.1,10.95,0.2937499999999999,0.32913776244403514,1.1,10.789375,0.3293037471426004,0
2026-04-05 07:15:00,7.04,11.35,0.36,22.05,94.5,EXCELENTE,SECO,0.9659258262890683,-0.25881904510252063,6,5,7.08,0.39,10.86,22.66,7.13,1.1,10.61,22.51,7.03,0.09,11.27,22.5,7.1,0.12,10.78,22.77,7.07,0.14,10.41,23.56,-0.030000000000000027,0.27,0.24,-0.040000000000000036,0.4900000000000002,-0.6099999999999994,0.5,0.41400483088968904,1.1,10.9925,0.2925,0.3551156753188051,1.1,11.021249999999998,0.3074999999999999,0.32687408381005995,1.1,10.848125,0.3074846997479606,0
2026-04-05 07:30:00,7.08,11.12,0.28,22.63,94.0,EXCELENTE,SECO,0.9659258262890683,-0.25881904510252063,6,5,7.04,0.36,11.35,22.05,7.08,0.39,10.86,22.66,7.07,0.15,11.15,22.82,7.09,0.21,11.16,22.71,7.06,0.23,10.45,23.84,-0.07999999999999996,0.13000000000000003,0.07000000000000003,0.040000000000000036,-0.23000000000000043,0.5799999999999983,0.5325,0.3811714399934321,1.1,10.985,0.30125,0.3536518667519387,1.1,11.01625,0.3106249999999999,0.3263223099942746,1.1,10.89,0.2468600779315258,0
2026-04-05 07:45:00,7.08,11.07,0.16,22.67,92.2,EXCELENTE,SECO,0.9659258262890683,-0.25881904510252063,6,5,7.08,0.28,11.12,22.63,7.04,0.36,11.35,22.05,7.13,1.1,10.61,22.51,7.07,0.02,10.86,22.18,7.03,0.61,10.61,24.12,-0.12000000000000002,-0.9400000000000001,0.14,0.0,-0.049999999999998934,0.0400000000000027,0.29749999999999993,0.1027537509453222,0.39,11.099999999999998,0.31875000000000003,0.34098334689120974,1.1,11.0425,0.2824999999999999,0.3180880381278105,1.1,10.918750000000001,0.1484200051182733,0
2026-04-05 08:00:00,7.08,10.91,0.59,22.74,91.0,EXCELENTE,SECO,0.8660254037844387,-0.4999999999999998,6,5,7.08,0.16,11.07,22.67,7.08,0.28,11.12,22.63,7.08,0.39,10.86,22.66,7.11,0.02,10.91,22.78,7.01,0.08,10.51,23.68,0.42999999999999994,0.19999999999999996,0.57,0.0,-0.16000000000000014,0.06999999999999673,0.3474999999999999,0.1813605984404182,0.59,11.112499999999999,0.39,0.3289811110513183,1.1,11.0425,0.3143749999999999,0.321972436708485,1.1,10.94375,0.4637340162321401,0
2026-04-05 08:15:00,7.15,11.21,0.06,22.33,93.3,EXCELENTE,SECO,0.8660254037844387,-0.4999999999999998,6,5,7.08,0.59,10.91,22.74,7.08,0.16,11.07,22.67,7.04,0.36,11.35,22.05,7.03,0.09,11.27,22.5,6.98,0.21,10.7,23.54,-0.53,-0.3,-0.03,0.07000000000000028,0.3000000000000007,-0.41000000000000014,0.27249999999999996,0.22998188334446398,0.59,11.0775,0.38625000000000004,0.33303528341601946,1.1,11.035,0.3049999999999999,0.32735302045345394,1.1,10.975625,0.05826890812397577,0
2026-04-05 08:30:00,7.18,10.89,0.18,22.34,94.4,EXCELENTE,SECO,0.8660254037844387,-0.4999999999999998,6,5,7.15,0.06,11.21,22.33,7.08,0.59,10.91,22.74,7.08,0.28,11.12,22.63,7.07,0.15,11.15,22.82,7.07,1.0,11.09,23.06,0.12,-0.10000000000000003,0.03,0.02999999999999936,-0.3200000000000003,0.010000000000001563,0.24749999999999994,0.23428970670233604,0.59,11.02,0.39,0.330151480384366,1.1,11.0025,0.2537499999999999,0.27055190506321114,1.1,10.963125,0.16551443847757338,0
2026-04-05 08:45:00,7.12,10.9,0.15,22.72,93.7,EXCELENTE,SECO,0.8660254037844387,-0.4999999999999998,6,5,7.18,0.18,10.89,22.34,7.15,0.06,11.21,22.33,7.08,0.16,11.07,22.67,7.13,1.1,10.61,22.51,7.06,0.21,10.63,23.17,-0.03,-0.010000000000000009,-0.9500000000000001,-0.05999999999999961,0.009999999999999787,0.379999999999999,0.24499999999999994,0.23558437978779487,0.59,10.977500000000001,0.27125000000000005,0.17058198699072058,0.59,11.03875,0.2499999999999999,0.27161246903139924,1.1,10.98,0.1397619423751587,0
2026-04-05 09:00:00,7.12,10.92,0.22,22.59,93.4,EXCELENTE,SECO,0.7071067811865476,-0.7071067811865475,6,5,7.12,0.15,10.9,22.72,7.18,0.18,10.89,22.34,7.08,0.59,10.91,22.74,7.08,0.39,10.86,22.66,7.04,0.12,10.63,23.33,0.07,-0.37,-0.17,0.0,0.019999999999999574,-0.129999999999999,0.15249999999999994,0.06800735254367708,0.22,10.98,0.25,0.1641427949769504,0.59,11.04625,0.2562499999999999,0.26956446353330676,1.1,10.998125,0.1988508587451652,0
2026-04-05 09:15:00,7.15,10.56,0.08,22.89,95.2,EXCELENTE,SECO,0.7071067811865476,-0.7071067811865475,6,5,7.12,0.22,10.92,22.59,7.12,0.15,10.9,22.72,7.15,0.06,11.21,22.33,7.04,0.36,11.35,22.05,7.1,0.12,10.78,22.77,-0.14,0.020000000000000004,-0.27999999999999997,0.03000000000000025,-0.35999999999999943,0.3000000000000007,0.15749999999999995,0.059090326337452634,0.22,10.8175,0.215,0.16716117115779333,0.59,10.947500000000002,0.2537499999999999,0.2710934648173322,1.1,10.984375,0.07696104113612832,0
2026-04-05 09:30:00,7.19,11.32,0.24,22.81,94.3,EXCELENTE,SECO,0.7071067811865476,-0.7071067811865475,6,5,7.15,0.08,10.56,22.89,7.12,0.22,10.92,22.59,7.18,0.18,10.89,22.34,7.08,0.28,11.12,22.63,7.09,0.21,11.16,22.71,0.15999999999999998,0.06,-0.040000000000000036,0.040000000000000036,0.7599999999999998,-0.08000000000000185,0.17249999999999993,0.07274384280931719,0.24,10.925,0.21,0.165529453572432,0.59,10.9725,0.2556249999999999,0.27087435586756115,1.1,10.994375000000002,0.2151113796169455,0
2026-04-05 09:45:00,7.19,11.01,0.36,22.8,94.1,EXCELENTE,SECO,0.7071067811865476,-0.7071067811865475,6,5,7.19,0.24,11.32,22.81,7.15,0.08,10.56,22.89,7.12,0.15,10.9,22.72,7.08,0.16,11.07,22.67,7.07,0.02,10.86,22.18,0.12,0.21,0.19999999999999998,0.0,-0.3100000000000005,-0.00999999999999801,0.22499999999999992,0.11474609652038996,0.36,10.9525,0.23500000000000001,0.17188035705933688,0.59,10.965000000000002,0.27687499999999987,0.2644168111145724,1.1,11.00375,0.3074846997479606,0
2026-04-05 10:00:00,7.09,10.6,0.17,23.14,94.8,EXCELENTE,SECO,0.49999999999999994,-0.8660254037844387,6,5,7.19,0.36,11.01,22.8,7.19,0.24,11.32,22.81,7.12,0.22,10.92,22.59,7.08,0.59,10.91,22.74,7.11,0.02,10.91,22.78,-0.18999999999999997,-0.04999999999999999,-0.41999999999999993,-0.10000000000000053,-0.41000000000000014,0.33999999999999986,0.21249999999999994,0.11814539065631513,0.36,10.8725,0.1825,0.09483067616992406,0.36,10.92625,0.2862499999999999,0.25726445537617404,1.1,10.984375,0.15700374880966478,0
2026-04-05 10:15:00,7.31,11.23,0.23,22.31,92.2,EXCELENTE,SECO,0.49999999999999994,-0.8660254037844387,6,5,7.09,0.17,10.6,23.14,7.19,0.36,11.01,22.8,7.15,0.08,10.56,22.89,7.15,0.06,11.21,22.33,7.03,0.09,11.27,22.5,0.06,0.15000000000000002,0.17,0.21999999999999975,0.6300000000000008,-0.8300000000000018,0.24999999999999994,0.07958224257542207,0.36,11.04,0.20375,0.08158037228920359,0.36,10.92875,0.29499999999999993,0.2524810223891414,1.1,10.981874999999999,0.20701416938432615,0
2026-04-05 10:30:00,7.17,10.77,0.26,23.02,96.2,EXCELENTE,SECO,0.49999999999999994,-0.8660254037844387,6,5,7.31,0.23,11.23,22.31,7.09,0.17,10.6,23.14,7.19,0.24,11.32,22.81,7.18,0.18,10.89,22.34,7.07,0.15,11.15,22.82,0.03,0.020000000000000018,0.08000000000000002,-0.13999999999999968,-0.46000000000000085,0.7100000000000009,0.25499999999999995,0.07937253933193765,0.36,10.9025,0.21375,0.08314144574150693,0.36,10.91375,0.3018749999999999,0.2497523773660612,1.1,10.958125,0.23111172096338664,0
2026-04-05 10:45:00,7.26,10.82,0.13,22.98,94.3,EXCELENTE,SECO,0.49999999999999994,-0.8660254037844387,6,5,7.17,0.26,10.77,23.02,7.31,0.23,11.23,22.31,7.19,0.36,11.01,22.8,7.12,0.15,10.9,22.72,7.13,1.1,10.61,22.51,-0.13,-0.22999999999999998,-0.01999999999999999,0.08999999999999986,0.05000000000000071,-0.03999999999999915,0.19749999999999995,0.05852349955359797,0.26,10.855,0.21125000000000002,0.08559664546156963,0.36,10.90375,0.2412499999999999,0.13400870618483277,0.59,10.97125,0.12221763272424921,0
2026-04-05 11:00:00,7.16,10.51,0.21,23.53,94.1,EXCELENTE,SECO,0.258819045102521,-0.9659258262890682,6,5,7.26,0.13,10.82,22.98,7.17,0.26,10.77,23.02,7.09,0.17,10.6,23.14,7.12,0.22,10.92,22.59,7.08,0.39,10.86,22.66,0.07999999999999999,0.03999999999999998,-0.010000000000000009,-0.09999999999999964,-0.3100000000000005,0.5500000000000007,0.20749999999999996,0.05560275772537411,0.26,10.8325,0.21000000000000002,0.08552359741190524,0.36,10.8525,0.2299999999999999,0.12811453209270543,0.59,10.949375000000002,0.19062035960864973,0
2026-04-05 11:15:00,7.19,10.69,0.18,23.07,95.3,EXCELENTE,SECO,0.258819045102521,-0.9659258262890682,6,5,7.16,0.21,10.51,23.53,7.26,0.13,10.82,22.98,7.31,0.23,11.23,22.31,7.15,0.08,10.56,22.89,7.04,0.36,11.35,22.05,-0.03,-0.05000000000000002,0.09999999999999999,0.03000000000000025,0.17999999999999972,-0.46000000000000085,0.19499999999999995,0.05446711546122714,0.26,10.6975,0.2225,0.06964194138583417,0.36,10.868749999999999,0.21874999999999992,0.12376725468932749,0.59,10.908125,0.16551443847757338,0
2026-04-05 11:30:00,7.22,10.36,0.19,23.43,96.9,EXCELENTE,SECO,0.258819045102521,-0.9659258262890682,6,5,7.19,0.18,10.69,23.07,7.16,0.21,10.51,23.53,7.17,0.26,10.77,23.02,7.19,0.24,11.32,22.81,7.08,0.28,11.12,22.63,0.010000000000000009,-0.07,-0.04999999999999999,0.02999999999999936,-0.33000000000000007,0.35999999999999943,0.17749999999999996,0.03403429642776993,0.21,10.594999999999999,0.21625,0.07008922884429494,0.36,10.74875,0.2131249999999999,0.12283966514661648,0.59,10.860625,0.17395330712343804,0
2026-04-05 11:45:00,7.26,10.87,0.09,23.27,95.5,EXCELENTE,SECO,0.258819045102521,-0.9659258262890682,6,5,7.22,0.19,10.36,23.43,7.19,0.18,10.69,23.07,7.26,0.13,10.82,22.98,7.19,0.36,11.01,22.8,7.08,0.16,11.07,22.67,-0.1,-0.04000000000000001,-0.27,0.040000000000000036,0.5099999999999998,-0.16000000000000014,0.16749999999999995,0.05315072906367304,0.21,10.607499999999998,0.1825,0.05418223219563905,0.26,10.73125,0.20874999999999988,0.12606215398233603,0.59,10.848125,0.08617769624105233,0
2026-04-05 12:00:00,7.22,10.44,0.18,23.74,95.5,EXCELENTE,SECO,1.2246467991473532e-16,-1.0,6,5,7.26,0.09,10.87,23.27,7.22,0.19,10.36,23.43,7.16,0.21,10.51,23.53,7.09,0.17,10.6,23.14,7.08,0.59,10.91,22.74,0.09,-0.03,0.009999999999999981,-0.040000000000000036,-0.4299999999999997,0.46999999999999886,0.15999999999999992,0.04690415759823405,0.19,10.59,0.18375,0.0539675828621948,0.26,10.71125,0.1831249999999999,0.07454025757937496,0.36,10.81875,0.16551443847757338,0
2026-04-05 12:15:00,7.21,10.38,0.24,23.44,95.3,EXCELENTE,SECO,1.2246467991473532e-16,-1.0,6,5,7.22,0.18,10.44,23.74,7.26,0.09,10.87,23.27,7.19,0.18,10.69,23.07,7.31,0.23,11.23,22.31,7.15,0.06,11.21,22.33,0.06,0.06,0.009999999999999981,-0.009999999999999787,-0.05999999999999872,-0.29999999999999716,0.17499999999999993,0.06244997998398382,0.24,10.5125,0.185,0.05529143565807206,0.26,10.605,0.19437499999999988,0.0680165421055757,0.36,10.766874999999999,0.2151113796169455,0
2026-04-05 12:30:00,7.27,10.34,0.35,23.92,95.5,EXCELENTE,SECO,1.2246467991473532e-16,-1.0,6,5,7.21,0.24,10.38,23.44,7.22,0.18,10.44,23.74,7.22,0.19,10.36,23.43,7.17,0.26,10.77,23.02,7.18,0.18,10.89,22.34,0.10999999999999999,0.15999999999999998,0.08999999999999997,0.05999999999999961,-0.040000000000000924,0.4800000000000004,0.2149999999999999,0.10908712114635707,0.35,10.5075,0.19625,0.07744813933014905,0.35,10.55125,0.20499999999999988,0.07814516406449094,0.36,10.7325,0.3001045924503381,0
2026-04-05 12:45:00,7.28,10.59,0.3,23.49,95.9,EXCELENTE,SECO,1.2246467991473532e-16,-1.0,6,5,7.27,0.35,10.34,23.92,7.21,0.24,10.38,23.44,7.26,0.09,10.87,23.27,7.26,0.13,10.82,22.98,7.12,0.15,10.9,22.72,-0.04999999999999999,0.21,0.16999999999999998,0.010000000000000675,0.25,-0.43000000000000327,0.26749999999999996,0.07365459931328115,0.35,10.4375,0.21749999999999997,0.07995534467967162,0.35,10.522499999999999,0.21437499999999987,0.08008068847522601,0.36,10.713125,0.262364264467491,0
2026-04-05 13:00:00,7.22,10.48,0.44,23.99,96.3,EXCELENTE,SECO,-0.2588190451025208,-0.9659258262890683,6,5,7.28,0.3,10.59,23.49,7.27,0.35,10.34,23.92,7.22,0.18,10.44,23.74,7.16,0.21,10.51,23.53,7.12,0.22,10.92,22.59,0.14,0.26,0.23,-0.0600000000000005,-0.10999999999999943,0.5,0.33249999999999996,0.08460693430998045,0.44,10.447500000000002,0.24625,0.11185928660593196,0.44,10.51875,0.22812499999999988,0.09799447263323671,0.44,10.685625,0.3646431135879093,0
2026-04-05 13:15:00,7.28,10.63,0.09,23.87,96.3,EXCELENTE,SECO,-0.2588190451025208,-0.9659258262890683,6,5,7.22,0.44,10.48,23.99,7.28,0.3,10.59,23.49,7.21,0.24,10.38,23.44,7.19,0.18,10.69,23.07,7.15,0.08,10.56,22.89,-0.35,-0.15,-0.09,0.0600000000000005,0.15000000000000036,-0.11999999999999744,0.29499999999999993,0.1484362938547488,0.44,10.51,0.235,0.12340409810277544,0.44,10.51125,0.2287499999999999,0.09701374473066267,0.44,10.690000000000001,0.08617769624105233,0
2026-04-05 13:30:00,7.2,10.31,0.28,24.37,97.2,EXCELENTE,SECO,-0.2588190451025208,-0.9659258262890683,6,5,7.28,0.09,10.63,23.87,7.22,0.44,10.48,23.99,7.27,0.35,10.34,23.92,7.22,0.19,10.36,23.43,7.19,0.24,11.32,22.81,0.19000000000000003,-0.06999999999999995,0.09000000000000002,-0.08000000000000007,-0.3200000000000003,0.5,0.27749999999999997,0.14384598244882152,0.44,10.502500000000001,0.24625000000000002,0.12281664614952079,0.44,10.505,0.23124999999999987,0.09783489493358787,0.44,10.626874999999998,0.2468600779315258,0
2026-04-05 13:45:00,7.25,10.22,0.2,24.55,96.6,EXCELENTE,SECO,-0.2588190451025208,-0.9659258262890683,6,5,7.2,0.28,10.31,24.37,7.28,0.09,10.63,23.87,7.28,0.3,10.59,23.49,7.26,0.09,10.87,23.27,7.19,0.36,11.01,22.8,-0.08000000000000002,-0.09999999999999998,0.11000000000000001,0.04999999999999982,-0.08999999999999986,0.17999999999999972,0.25249999999999995,0.1472809107341025,0.44,10.41,0.26,0.10810048235647401,0.44,10.42375,0.2212499999999999,0.09178779875342649,0.44,10.5775,0.18232155679395465,0
2026-04-05 14:00:00,7.29,10.17,0.44,24.16,96.8,EXCELENTE,SECO,-0.4999999999999997,-0.8660254037844388,6,5,7.25,0.2,10.22,24.55,7.2,0.28,10.31,24.37,7.22,0.44,10.48,23.99,7.22,0.18,10.44,23.74,7.09,0.17,10.6,23.14,0.24,0.0,0.26,0.040000000000000036,-0.05000000000000071,-0.39000000000000057,0.25249999999999995,0.1472809107341025,0.44,10.3325,0.2925,0.11913377834537647,0.44,10.39,0.2381249999999999,0.10552843218772609,0.44,10.550625,0.3646431135879093,0
2026-04-05 14:15:00,7.28,10.3,0.08,24.94,97.3,EXCELENTE,SECO,-0.4999999999999997,-0.8660254037844388,6,5,7.29,0.44,10.17,24.16,7.25,0.2,10.22,24.55,7.28,0.09,10.63,23.87,7.21,0.24,10.38,23.44,7.31,0.23,11.23,22.31,-0.36,-0.009999999999999995,-0.15999999999999998,-0.009999999999999787,0.13000000000000078,0.7800000000000011,0.24999999999999994,0.150996688705415,0.44,10.25,0.27249999999999996,0.14068708946753158,0.44,10.38,0.2287499999999999,0.11271645842555342,0.44,10.492500000000001,0.07696104113612832,0
2026-04-05 14:30:00,7.25,10.32,0.08,24.73,97.9,EXCELENTE,SECO,-0.4999999999999997,-0.8660254037844388,6,5,7.28,0.08,10.3,24.94,7.29,0.44,10.17,24.16,7.2,0.28,10.31,24.37,7.27,0.35,10.34,23.92,7.17,0.26,10.77,23.02,0.0,-0.2,-0.26999999999999996,-0.03000000000000025,0.019999999999999574,-0.21000000000000085,0.19999999999999996,0.16970562748477136,0.44,10.252500000000001,0.23875,0.15141593613049362,0.44,10.377500000000001,0.2174999999999999,0.11823705003085759,0.44,10.464375,0.07696104113612832,0
2026-04-05 14:45:00,7.25,10.19,0.11,24.97,97.5,EXCELENTE,SECO,-0.4999999999999997,-0.8660254037844388,6,5,7.25,0.08,10.32,24.73,7.28,0.08,10.3,24.94,7.25,0.2,10.22,24.55,7.28,0.3,10.59,23.49,7.26,0.13,10.82,22.98,0.03,-0.09000000000000001,-0.19,0.0,-0.13000000000000078,0.23999999999999844,0.17749999999999996,0.1755704986607943,0.44,10.245000000000001,0.215,0.15528775133368908,0.44,10.3275,0.2162499999999999,0.11932448756786201,0.44,10.425,0.10436001532424277,0
2026-04-05 15:00:00,7.3,10.55,0.47,24.52,96.1,EXCELENTE,SECO,-0.7071067811865471,-0.7071067811865479,6,5,7.25,0.11,10.19,24.97,7.25,0.08,10.32,24.73,7.29,0.44,10.17,24.16,7.22,0.44,10.48,23.99,7.16,0.21,10.51,23.53,0.36,0.02999999999999997,0.02999999999999997,0.04999999999999982,0.3600000000000012,-0.4499999999999993,0.18499999999999994,0.19052558883257645,0.47,10.34,0.21875,0.16172617952219454,0.47,10.33625,0.23249999999999987,0.13508022307749634,0.47,10.4275,0.3852624007906449,0
2026-04-05 15:15:00,7.35,9.92,0.12,25.34,95.8,EXCELENTE,SECO,-0.7071067811865471,-0.7071067811865479,6,5,7.3,0.47,10.55,24.52,7.25,0.11,10.19,24.97,7.28,0.08,10.3,24.94,7.28,0.09,10.63,23.87,7.19,0.18,10.69,23.07,-0.35,0.039999999999999994,0.03,0.04999999999999982,-0.6300000000000008,0.8200000000000003,0.19499999999999995,0.18411952639521964,0.47,10.245000000000001,0.22250000000000003,0.15863254935313142,0.47,10.2475,0.22874999999999987,0.13744695946679278,0.47,10.379375,0.11332868530700317,0
2026-04-05 15:30:00,7.31,10.01,0.09,24.76,97.8,EXCELENTE,SECO,-0.7071067811865471,-0.7071067811865479,6,5,7.35,0.12,9.92,25.34,7.3,0.47,10.55,24.52,7.25,0.08,10.32,24.73,7.2,0.28,10.31,24.37,7.22,0.19,10.36,23.43,-0.03,0.009999999999999995,-0.19000000000000003,-0.040000000000000036,0.08999999999999986,-0.5799999999999983,0.19749999999999993,0.18209429791548476,0.47,10.1675,0.19874999999999998,0.16295814537127332,0.47,10.21,0.2224999999999999,0.14153915830374592,0.47,10.3575,0.08617769624105233,0
2026-04-05 15:45:00,7.3,9.76,0.2,25.44,98.2,EXCELENTE,SECO,-0.7071067811865471,-0.7071067811865479,6,5,7.31,0.09,10.01,24.76,7.35,0.12,9.92,25.34,7.25,0.11,10.19,24.97,7.25,0.2,10.22,24.55,7.26,0.09,10.87,23.27,0.11000000000000001,0.09000000000000001,0.0,-0.009999999999999787,-0.25,0.6799999999999997,0.21999999999999995,0.1730125236314797,0.47,10.06,0.19874999999999998,0.16295814537127332,0.47,10.1525,0.22937499999999988,0.1372816448036645,0.47,10.288125,0.18232155679395465,0
2026-04-05 16:00:00,7.28,10.27,0.22,25.18,97.7,EXCELENTE,SECO,-0.8660254037844385,-0.5000000000000004,6,5,7.3,0.2,9.76,25.44,7.31,0.09,10.01,24.76,7.3,0.47,10.55,24.52,7.29,0.44,10.17,24.16,7.22,0.18,10.44,23.74,0.01999999999999999,-0.24999999999999997,-0.22,-0.019999999999999574,0.5099999999999998,-0.26000000000000156,0.15749999999999995,0.06238322424070957,0.22,9.989999999999998,0.17125,0.13206464867086595,0.47,10.165,0.2318749999999999,0.13668546618666583,0.47,10.2775,0.1988508587451652,0
2026-04-05 16:15:00,7.22,9.9,0.41,25.31,97.3,EXCELENTE,SECO,-0.8660254037844385,-0.5000000000000004,6,5,7.28,0.22,10.27,25.18,7.3,0.2,9.76,25.44,7.35,0.12,9.92,25.34,7.28,0.08,10.3,24.94,7.21,0.24,10.38,23.44,0.18999999999999997,0.29,0.32999999999999996,-0.0600000000000005,-0.3699999999999992,0.129999999999999,0.22999999999999993,0.13291601358251257,0.41,9.985,0.2125,0.1498332406376767,0.47,10.115,0.24249999999999988,0.14378224276082502,0.47,10.2475,0.3435897043900769,0
2026-04-05 16:30:00,7.23,9.88,0.29,25.7,96.9,EXCELENTE,SECO,-0.8660254037844385,-0.5000000000000004,6,5,7.22,0.41,9.9,25.31,7.28,0.22,10.27,25.18,7.31,0.09,10.01,24.76,7.25,0.08,10.32,24.73,7.27,0.35,10.34,23.92,-0.12,0.19999999999999998,0.20999999999999996,0.010000000000000675,-0.019999999999999574,0.39000000000000057,0.2799999999999999,0.09486832980505142,0.41,9.9525,0.23875000000000002,0.1414655435079087,0.47,10.059999999999999,0.23874999999999988,0.14155682015831247,0.47,10.21875,0.2546422183735807,0
2026-04-05 16:45:00,7.35,9.88,0.11,25.88,96.5,EXCELENTE,SECO,-0.8660254037844385,-0.5000000000000004,6,5,7.23,0.29,9.88,25.7,7.22,0.41,9.9,25.31,7.3,0.2,9.76,25.44,7.25,0.11,10.19,24.97,7.28,0.3,10.59,23.49,-0.18,-0.09000000000000001,0.0,0.11999999999999922,0.0,0.17999999999999972,0.25749999999999995,0.12579745625409125,0.41,9.9825,0.23875,0.1414655435079087,0.47,10.02125,0.2268749999999999,0.1440240142013344,0.47,10.174375,0.10436001532424277,0
2026-04-05 17:00:00,7.35,9.9,0.07,25.66,97.4,EXCELENTE,SECO,-0.9659258262890683,-0.25881904510252063,6,5,7.35,0.11,9.88,25.88,7.23,0.29,9.88,25.7,7.28,0.22,10.27,25.18,7.3,0.47,10.55,24.52,7.22,0.44,10.48,23.99,-0.039999999999999994,-0.15,-0.39999999999999997,0.0,0.019999999999999574,-0.21999999999999886,0.21999999999999995,0.1587450786638754,0.41,9.89,0.18875,0.11655011184643471,0.41,9.940000000000001,0.2037499999999999,0.13705838172107362,0.47,10.138125,0.06765864847381481,0
2026-04-05 17:15:00,7.29,9.66,0.24,25.98,97.2,EXCELENTE,SECO,-0.9659258262890683,-0.25881904510252063,6,5,7.35,0.07,9.9,25.66,7.35,0.11,9.88,25.88,7.22,0.41,9.9,25.31,7.35,0.12,9.92,25.34,7.28,0.09,10.63,23.87,0.16999999999999998,-0.16999999999999998,0.12,-0.05999999999999961,-0.2400000000000002,0.3200000000000003,0.17749999999999994,0.10436314802968837,0.29,9.830000000000002,0.20375000000000001,0.11413494519328261,0.41,9.9075,0.21312499999999987,0.13385159692734158,0.47,10.077499999999999,0.2151113796169455,0
2026-04-05 17:30:00,7.32,9.62,0.02,25.78,97.0,EXCELENTE,SECO,-0.9659258262890683,-0.25881904510252063,6,5,7.29,0.24,9.66,25.98,7.35,0.07,9.9,25.66,7.23,0.29,9.88,25.7,7.31,0.09,10.01,24.76,7.2,0.28,10.31,24.37,-0.22,-0.26999999999999996,-0.06999999999999999,0.03000000000000025,-0.040000000000000924,-0.1999999999999993,0.10999999999999995,0.0941629792788367,0.24,9.765,0.195,0.12615183595284535,0.41,9.858749999999999,0.19687499999999988,0.14079388007532928,0.47,10.034375,0.019802627296179712,0
